Power 6/55,7/6/2018,133,389,11,16,18,26,46,47,42,34.33
Power 6/55,5/6/2018,132,390,11,21,26,32,51,52,5,33.00
Power 6/55,2/6/2018,131,391,5,7,17,22,32,33,6,20.33
Power 6/55,31/05/2018,130,392,3,15,18,25,26,29,19,22.50
Power 6/55,29/05/2018,129,393,9,13,17,18,46,50,26,29.83
Power 6/55,26/05/2018,128,394,7,12,28,31,40,44,15,29.50
Power 6/55,24/05/2018,127,395,24,25,26,29,36,48,40,38.00
Power 6/55,22/05/2018,126,396,4,5,8,17,35,47,39,25.83
Power 6/55,19/05/2018,125,397,33,35,45,52,53,55,25,49.67
Power 6/55,17/05/2018,124,398,13,31,38,45,53,55,46,46.83
Power 6/55,15/05/2018,123,399,3,6,29,37,44,49,24,32.00
Power 6/55,12/5/2018,122,400,1,9,26,38,54,55,51,39.00
Power 6/55,10/5/2018,121,401,2,6,8,34,39,43,11,23.83
Power 6/55,8/5/2018,120,402,3,16,23,24,38,42,48,32.33
Power 6/55,5/5/2018,119,403,16,32,33,37,40,48,15,36.83
Power 6/55,3/5/2018,118,404,23,27,33,37,39,49,44,42.00
Power 6/55,1/5/2018,117,405,1,7,20,23,25,38,14,21.33
Power 6/55,28/04/2018,116,406,12,19,22,29,32,46,25,30.83
Power 6/55,26/04/2018,115,407,23,26,29,31,36,54,55,42.33
Power 6/55,24/04/2018,114,408,17,18,24,40,41,46,6,32.00
Power 6/55,21/04/2018,113,409,16,18,41,43,46,55,35,42.33
Power 6/55,19/04/2018,112,410,4,17,19,35,49,55,9,31.33
Power 6/55,17/04/2018,111,411,2,10,26,27,31,38,39,28.83
Power 6/55,14/04/2018,110,412,2,10,14,26,45,54,20,28.50
Power 6/55,12/4/2018,109,413,4,29,35,37,42,54,19,36.67
Power 6/55,10/4/2018,108,414,1,22,25,31,36,48,41,34.00
Power 6/55,7/4/2018,107,415,12,24,33,34,36,53,5,32.83
Power 6/55,5/4/2018,106,416,7,9,17,25,31,32,6,21.17
Power 6/55,3/4/2018,105,417,20,21,39,42,51,53,1,37.83
Power 6/55,31/03/2018,104,418,3,7,31,43,51,53,26,35.67
Power 6/55,29/03/2018,103,419,5,27,35,39,46,52,31,39.17
Power 6/55,27/03/2018,102,420,9,13,14,15,54,55,22,30.33
Power 6/55,24/03/2018,101,421,1,30,38,45,48,50,12,37.33
Power 6/55,22/03/2018,100,422,1,8,24,33,34,41,20,26.83
Power 6/55,20/03/2018,99,423,11,40,43,46,49,55,37,46.83
Power 6/55,17/03/2018,98,424,3,14,28,35,50,52,29,35.17
Power 6/55,15/03/2018,97,425,15,20,23,28,39,49,19,32.17
Power 6/55,13/03/2018,96,426,1,2,17,46,47,49,44,34.33
Power 6/55,10/3/2018,95,427,9,20,27,31,48,49,42,37.67
Power 6/55,8/3/2018,94,428,14,17,18,23,41,52,40,34.17
Power 6/55,6/3/2018,93,429,2,6,13,22,40,48,12,23.83
Power 6/55,3/3/2018,92,430,4,10,32,37,47,52,49,38.50
Power 6/55,1/3/2018,91,431,4,5,7,17,20,38,9,16.67
Power 6/55,27/02/2018,90,432,8,16,23,28,44,49,45,35.50
Power 6/55,24/02/2018,89,433,5,7,24,32,45,49,1,27.17
Power 6/55,22/02/2018,88,434,11,14,32,36,42,48,20,33.83
Power 6/55,20/02/2018,87,435,1,2,21,24,50,52,33,30.50
Power 6/55,17/02/2018,86,436,16,22,28,29,35,43,45,36.33
Power 6/55,13/02/2018,85,437,9,25,26,30,42,54,19,34.17
Power 6/55,10/2/2018,84,438,8,10,19,25,36,46,7,25.17
Power 6/55,8/2/2018,83,439,21,22,29,37,41,50,33,38.83
Power 6/55,6/2/2018,82,440,1,20,29,31,43,53,16,32.17
Power 6/55,3/2/2018,81,441,12,29,42,48,54,55,18,43.00
Power 6/55,1/2/2018,80,442,1,7,8,9,39,43,52,26.50
Power 6/55,30/01/2018,79,443,15,19,24,51,53,55,29,41.00
Power 6/55,27/01/2018,78,444,21,26,36,38,40,50,11,37.00
Power 6/55,25/01/2018,77,445,1,10,30,44,45,50,4,30.67
Power 6/55,23/01/2018,76,446,3,10,15,23,41,53,35,30.00
Power 6/55,20/01/2018,75,447,2,7,15,16,41,45,19,24.17
Power 6/55,18/01/2018,74,448,12,24,28,30,36,39,15,30.67
Power 6/55,16/01/2018,73,449,6,27,33,41,42,49,22,36.67
Power 6/55,13/01/2018,72,450,3,21,25,26,51,55,37,36.33
Power 6/55,11/1/2018,71,451,4,7,30,35,37,45,1,26.50
Power 6/55,9/1/2018,70,452,18,25,28,46,50,51,15,38.83
Power 6/55,6/1/2018,69,453,4,11,24,35,41,45,17,29.50
Power 6/55,4/1/2018,68,454,1,7,31,35,46,55,51,37.67
Power 6/55,2/1/2018,67,455,4,7,8,34,37,47,24,26.83
Power 6/55,30/12/2017,66,456,8,9,36,37,39,50,7,31.00
Power 6/55,28/12/2017,65,457,7,18,26,29,31,35,34,30.00
Power 6/55,26/12/2017,64,458,7,11,13,18,26,42,49,27.67
Power 6/55,23/12/2017,63,459,7,8,9,13,28,44,12,20.17
Power 6/55,21/12/2017,62,460,22,23,27,35,37,46,19,34.83
Power 6/55,19/12/2017,61,461,2,3,20,25,38,44,12,24.00
Power 6/55,16/12/2017,60,462,5,23,37,41,43,53,25,37.83
Power 6/55,14/12/2017,59,463,11,12,22,28,46,50,7,29.33
Power 6/55,12/12/2017,58,464,6,7,8,21,32,39,27,23.33
Power 6/55,9/12/2017,57,465,5,34,35,42,49,52,21,39.67
Power 6/55,7/12/2017,56,466,3,14,26,35,44,54,25,33.50
Power 6/55,5/12/2017,55,467,27,38,40,42,46,55,5,42.17
Power 6/55,2/12/2017,54,468,9,37,45,50,53,54,40,48.00
Power 6/55,30/11/2017,53,469,5,13,26,37,53,55,28,36.17
Power 6/55,28/11/2017,52,470,2,19,39,49,51,53,20,38.83
Power 6/55,25/11/2017,51,471,2,9,16,46,52,55,50,38.33
Power 6/55,23/11/2017,50,472,1,2,3,18,25,50,14,18.83
Power 6/55,21/11/2017,49,473,5,8,23,37,38,54,55,36.67
Power 6/55,18/11/2017,48,474,11,12,26,42,50,54,17,35.33
Power 6/55,16/11/2017,47,475,1,16,22,25,47,48,21,30.00
Power 6/55,14/11/2017,46,476,20,24,29,41,47,49,22,38.67
Power 6/55,11/11/2017,45,477,12,26,33,35,36,44,1,31.17
Power 6/55,9/11/2017,44,478,2,3,6,23,34,36,50,25.67
Power 6/55,7/11/2017,43,479,19,32,36,37,42,54,28,41.33
Power 6/55,4/11/2017,42,480,2,8,12,44,46,52,9,28.83
Power 6/55,2/11/2017,41,481,3,9,12,21,51,52,7,25.83
Power 6/55,31/10/2017,40,482,7,13,24,45,47,52,33,36.83
Power 6/55,28/10/2017,39,483,13,18,35,36,41,48,47,39.67
Power 6/55,26/10/2017,38,484,2,10,15,30,34,50,3,24.00
Power 6/55,24/10/2017,37,485,1,2,9,13,32,35,52,24.00
Power 6/55,21/10/2017,36,486,4,9,13,16,18,49,30,23.17
Power 6/55,19/10/2017,35,487,6,15,17,24,40,45,39,31.00
Power 6/55,17/10/2017,34,488,1,26,36,40,50,54,31,39.67
Power 6/55,14/10/2017,33,489,14,18,29,35,44,49,54,40.50
Power 6/55,12/10/2017,32,490,5,8,11,31,37,42,52,31.00
Power 6/55,10/10/2017,31,491,29,33,43,44,45,50,41,47.50
Power 6/55,7/10/2017,30,492,31,34,40,42,43,49,16,42.50
Power 6/55,5/10/2017,29,493,1,3,14,19,35,41,20,22.17
Power 6/55,3/10/2017,28,494,21,31,35,41,46,50,23,41.17
Power 6/55,30/09/2017,27,495,4,17,23,25,34,46,24,28.83
Power 6/55,28/09/2017,26,496,20,27,28,31,39,47,10,33.67
Power 6/55,26/09/2017,25,497,14,15,18,30,36,49,19,30.17
Power 6/55,23/09/2017,24,498,7,8,27,36,44,53,49,37.33
Power 6/55,21/09/2017,23,499,9,12,16,24,43,51,39,32.33
Power 6/55,19/09/2017,22,500,3,32,36,41,44,53,45,42.33
Power 6/55,16/09/2017,21,501,9,12,21,26,29,52,24,28.83
Power 6/55,14/09/2017,20,502,22,23,32,43,44,51,15,38.33
Power 6/55,12/9/2017,19,503,6,10,12,47,48,51,35,34.83
Power 6/55,9/9/2017,18,504,1,15,23,36,43,54,12,30.67
Power 6/55,7/9/2017,17,505,4,18,22,31,32,40,8,25.83
Power 6/55,5/9/2017,16,506,1,2,8,13,23,39,9,15.83
Power 6/55,2/9/2017,15,507,5,9,11,18,19,37,50,24.83
Power 6/55,31/08/2017,14,508,8,20,27,35,36,47,18,31.83
Power 6/55,29/08/2017,13,509,4,12,15,23,24,41,44,27.17
Power 6/55,26/08/2017,12,510,17,25,30,31,36,41,20,33.33
Power 6/55,24/08/2017,11,511,5,16,18,37,42,46,10,29.00
Power 6/55,22/08/2017,10,512,10,24,31,32,38,44,14,32.17
Power 6/55,19/08/2017,9,513,7,11,13,15,26,51,36,26.50
Power 6/55,17/08/2017,8,514,11,12,20,30,32,34,53,32.00
Power 6/55,15/08/2017,7,515,7,11,19,32,33,51,30,30.50
Power 6/55,12/8/2017,6,516,6,16,20,32,38,51,34,32.83
Power 6/55,10/8/2017,5,517,10,11,19,41,50,54,3,31.33
Power 6/55,8/8/2017,4,518,19,36,39,41,46,51,38,45.00
Power 6/55,5/8/2017,3,519,1,5,11,32,40,45,43,29.50
Power 6/55,3/8/2017,2,520,4,9,24,25,27,45,40,29.00
Power 6/55,1/8/2017,1,521,5,10,14,23,24,38,35,24.83
